9519.996094	-24.39	-160.30	0.40
9546.663086	-24.49	-161.48	0.66
9573.330078	-24.59	-162.63	0.78
9600.000977	-24.69	-165.53	0.53
9733.333984	-24.77	-168.79	0.52
9866.666992	-24.80	-172.83	0.36
10000.000000	-24.85	-175.75	0.44
10133.333008	-24.93	-177.17	0.31
10266.666016	-25.05	-178.54	0.39
10399.999023	-25.25	179.35	0.44
10533.332031	-25.42	179.73	0.43
10666.665039	-25.58	-174.61	0.35
10799.998047	-25.71	-160.92	0.29
10933.331055	-25.93	-144.05	0.37
11066.664063	-26.26	-134.85	0.40
11199.997070	-26.53	-130.71	0.32
11333.330078	-26.81	-130.91	0.49
11466.663086	-27.07	-133.49	0.66
11599.996094	-27.40	-137.40	0.63
11733.329102	-27.87	-143.30	0.70
11866.662109	-28.38	-148.24	0.81
11999.995117	-28.96	-153.19	0.85
12133.328125	-29.60	-158.29	0.85
12266.661133	-30.31	-163.02	0.86
12399.994141	-31.14	-167.30	0.86
12533.327148	-32.04	-171.45	0.88
12666.660156	-32.98	-175.13	0.81
